bedroom,bathrooms,furnishing,avalable_for,floor_number,facing,floor_type,parking,aggDur,noticeDur,powerbackup,prUnfurnishedertyage,no_room,pooja_room,study_room,servant_room,store_room,deposit_amt,rent,area,loc,fur_cat,loc_cat,gc_ct,p_age
2,2,Semifurnished,Family Only,2,West,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,0,19000.0,800.0, Pimple Saudagar,1,637,1,1
1,2,Unfurnished,All,0,South,Vitrified,1,12,1,0,0 to 1 Year Old,1,0,0,0,0,20000,16000.0,480.0, Pune,2,663,0,0
1,1,Unfurnished,Family Only,1,East,Vitrified,1,11,1,2,5 to 10 Year Old,1,0,0,0,0,40000,12000.0,450.0, Wakad,2,964,1,3
2,2,Semifurnished,Family Only,1,North-East,Marble,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,35000,17500.0,760.0, Amanora Victory Tower,1,16,0,1
1,1,Unfurnished,All,0,East,Marble,1,24,5,0,0 to 1 Year Old,1,0,0,0,0,25000,11000.0,575.0, Hadapsar,2,257,1,0
1,1,Semifurnished,All,1,West,Mosaic,1,0,0,0,10+ Year Old,1,0,0,0,0,30000,11500.0,520.0, Hadapsar,1,257,1,2
1,1,Unfurnished,All,1,West,Mosaic,1,0,0,0,10+ Year Old,1,0,0,0,0,20000,9500.0,600.0, Hadapsar,2,257,1,2
1,1,Semifurnished,All,1,East,Mosaic,2,11,1,0,5 to 10 Year Old,1,0,0,0,0,20000,8000.0,400.0, Sasane Nagar Hadapsar,1,764,1,3
2,2,Furnished,Family Only,0,East,Not provided,1,11,0,0,5 to 10 Year Old,1,0,0,0,0,50000,18000.0,1350.0, Hadapsar,0,257,1,3
3,3,Furnished,Family Only,1,West,Marble,1,30,2,2,0 to 1 Year Old,0,0,0,1,0,6,90000.0,1700.0, Baner,0,71,1,0
2,2,Semifurnished,All,4,East,Ceramic,1,0,1,1,1 to 5 Year Old,1,0,0,0,0,40000,18500.0,850.0, Madhav Nagar,1,445,1,1
2,2,Unfurnished,Family Only,1,North-East,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,3,26000.0,67.51, Kalyani Nagar,2,332,1,1
5,5,Furnished,All,1,East,Marble,2,11,1,2,1 to 5 Year Old,0,0,0,0,1,3,65000.0,2000.0, Baner,0,71,1,1
2,1,Semifurnished,All,2,No Direction,Marble,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,20000,7500.0,700.0, Varale,1,923,1,1
2,2,Furnished,Bachelors (Men/Women),3,North,Ceramic,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,25000,22000.0,800.0, Pradhikaran,0,651,1,1
1,1,Furnished,Family Only,0,East,Others,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,50000,20000.0,322.0, Pune,0,663,0,1
2,2,Semifurnished,"Family , Bachelors (Women Only)",7,North-West,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,12000.0,54.86, Wagholi,1,963,0,1
2,2,Unfurnished,All,4,No Direction,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,50000,15000.0,832.0, Kalas,2,322,0,2
3,1,Furnished,"Family , Bachelors (Women Only)",2,South,Not provided,0,24,0,0,10+ Year Old,1,0,0,0,0,15000,5000.0,637.0, Wanowrie,0,972,1,2
2,2,Semifurnished,"Family , Bachelors (Women Only)",1,East,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,50000,18000.0,450.0, Bhumkar Nagar,1,112,1,1
2,2,Unfurnished,All,7,West,Ceramic,1,0,1,1,0 to 1 Year Old,1,0,0,0,0,45000,14000.0,550.0, Hadapsar,2,257,1,0
3,2,Furnished,"Family , Bachelors (Men Only)",1,North,Marble,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,6,36000.0,1366.0, Hinjewadi,0,276,1,1
2,2,Unfurnished,Family Only,6,East,Vitrified,1,12,1,2,Under Construction,1,0,0,0,0,50000,16000.0,780.0, Wakad,2,964,1,5
1,2,Furnished,Family Only,4,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,50000,15000.0,575.0, Wanwadi,0,973,0,3
1,1,Semifurnished,Family Only,2,South-East,Not provided,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,20000,8500.0,322.0, Pune,1,663,0,1
3,3,Unfurnished,Family Only,8,East,Vitrified,3,33,1,2,0 to 1 Year Old,0,1,1,1,0,6,65000.0,2340.0, Kharadi,2,378,1,0
1,1,Unfurnished,"Family , Bachelors (Men Only)",0,West,Ceramic,1,0,0,0,10+ Year Old,1,0,0,0,0,20000,6600.0,565.0, Wagholi,2,963,1,2
3,3,Semifurnished,All,6,East,Marble,0,11,2,1,0 to 1 Year Old,1,0,0,0,0,40000,19000.0,1500.0, Wagholi,1,963,1,0
2,2,Semifurnished,All,3,East,Mosaic,1,11,0,2,5 to 10 Year Old,1,0,0,0,0,30000,17000.0,557.0, Thergaon,1,880,1,3
1,1,Semifurnished,All,3,East,Not provided,1,0,0,1,1 to 5 Year Old,1,0,0,0,0,7000,3700.0,300.0, Pune,1,663,1,1
2,2,Unfurnished,Family Only,1,East,Ceramic,1,0,0,2,1 to 5 Year Old,1,0,0,0,0,60000,22000.0,860.0, Kharadi,2,378,1,1
2,2,Unfurnished,All,2,No Direction,Not provided,1,0,1,2,5 to 10 Year Old,1,0,0,0,0,50000,16200.0,800.0, Hinjewadi,2,276,0,3
2,2,Semifurnished,All,3,East,Vitrified,1,0,1,1,5 to 10 Year Old,1,0,0,0,0,70000,25650.0,900.0, Kothrud,1,407,1,3
2,2,Furnished,All,5,East,Marble,1,11,1,2,5 to 10 Year Old,0,1,0,0,0,90000,27000.0,1200.0, North Hadapsar,0,584,1,3
2,1,Semifurnished,All,0,East,Ceramic,0,11,1,0,10+ Year Old,1,0,0,0,0,35000,14000.0,322.0, Pune,1,663,0,2
2,2,Semifurnished,Family Only,9,East,Vitrified,1,11,1,2,0 to 1 Year Old,0,0,0,0,0,60000,21000.0,562.0, Undri,1,898,1,0
2,2,Semifurnished,All,5,North-East,Ceramic,1,11,1,2,0 to 1 Year Old,0,0,0,0,0,40000,13000.0,740.0, Punawale,1,662,1,0
2,2,Semifurnished,"Family , Bachelors (Men Only)",5,No Direction,Not provided,0,11,1,1,5 to 10 Year Old,1,0,0,0,0,65000,26000.0,1100.0, Mhada Colony,1,502,1,3
2,2,Unfurnished,Family Only,9,East,Ceramic,1,0,0,2,1 to 5 Year Old,1,0,0,0,0,60000,22000.0,860.0, Kharadi,2,378,1,1
2,1,Unfurnished,All,0,North,Not provided,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,30000,15000.0,322.0, Pune,2,663,0,3
2,2,Unfurnished,All,4,North-East,Others,1,11,1,1,10+ Year Old,0,0,0,0,0,3,26000.0,890.0, Viman Nagar,2,936,1,2
3,3,Furnished,All,0,East,Granite,1,11,1,2,10+ Year Old,1,0,0,0,0,50000,25000.0,754.0, NIBM,0,523,1,2
1,1,Unfurnished,Family Only,2,East,Mosaic,2,0,0,0,10+ Year Old,1,0,0,0,0,30000,10000.0,393.0, Bibwewadi,2,118,0,2
1,1,Unfurnished,All,4,No Direction,Not provided,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,8000.0,390.0, Narhe,2,540,0,0
2,2,Semifurnished,All,2,No Direction,Not provided,1,12,0,0,Under Construction,1,0,0,0,0,50000,17500.0,64.56, Keshav Nagar,1,367,0,5
1,1,Furnished,All,5,East,Marble,2,0,0,1,0 to 1 Year Old,0,0,0,0,0,2,7000.0,320.0, Postal Colony,0,647,1,0
2,2,Semifurnished,All,8,No Direction,Not provided,1,12,0,0,1 to 5 Year Old,0,0,0,0,0,20000,8000.0,306.0, Nighoje,1,580,1,1
1,1,Semifurnished,Family Only,3,No Direction,Not provided,1,5,1,0,10+ Year Old,1,0,0,0,0,25000,7500.0,540.0, Shitole Nagar,1,807,0,2
2,2,Unfurnished,All,3,West,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,3,22000.0,820.0, Tulaja Bhawani Nagar,2,891,1,1
1,1,Unfurnished,Family Only,1,No Direction,Not provided,1,12,1,0,5 to 10 Year Old,1,0,0,0,0,10000,6000.0,560.0, Ranjangaon,2,699,1,3
2,2,Unfurnished,All,3,East,Marble,1,11,0,2,1 to 5 Year Old,0,0,0,0,1,4,16000.0,700.0, Ubale Nagar,2,893,1,1
1,1,Unfurnished,All,0,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,20000,10500.0,322.0, Pune,2,663,0,1
2,2,Furnished,All,0,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,24000.0,636.0, Viman Nagar,0,936,0,3
2,2,Furnished,All,1,East,Vitrified,1,11,1,0,10+ Year Old,1,0,0,0,0,2,21000.0,583.0, Magarpatta,0,448,1,2
3,3,Semifurnished,Family Only,4,No Direction,Vitrified,1,0,0,2,5 to 10 Year Old,1,0,0,0,0,100000,27000.0,562.0, Undri,1,898,1,3
2,3,Semifurnished,Family Only,5,East,Ceramic,0,11,2,2,1 to 5 Year Old,1,0,0,0,0,70000,25000.0,581.0, Bavdhan,1,77,1,1
3,3,Semifurnished,Family Only,2,East,Not provided,1,11,1,0,1 to 5 Year Old,0,1,1,1,0,0,18000.0,1100.0, Ravet,1,702,0,1
2,2,Unfurnished,All,2,West,Vitrified,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,60000,16000.0,635.0, Talegaon,2,870,1,1
2,2,Unfurnished,All,1,East,Vitrified,1,11,1,2,5 to 10 Year Old,1,0,0,0,0,50000,19000.0,1060.0, Wakad,2,964,1,3
1,1,Furnished,"Family , Bachelors (Men Only)",4,North-East,Wood,1,11,2,2,0 to 1 Year Old,1,0,0,0,0,40000,18500.0,520.0, Kharadi,0,378,1,0
2,2,Semifurnished,All,2,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,50000,17000.0,0.0, Dive,1,197,0,3
2,2,Furnished,All,2,East,Vitrified,1,11,1,2,5 to 10 Year Old,0,0,0,0,1,60000,20000.0,745.0, Viman Nagar,0,936,1,3
3,3,Furnished,Family Only,6,East,Vitrified,2,36,1,2,1 to 5 Year Old,0,1,0,0,0,200000,55000.0,1400.0, Laxman Nagar,0,423,1,1
1,1,Unfurnished,Family Only,4,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,13000.0,581.0, Bavdhan,2,77,0,3
1,1,Semifurnished,All,2,East,Not provided,2,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,8000.0,400.0, Old Sangvi,1,585,0,3
1,1,Unfurnished,Family Only,0,South-East,Others,1,0,0,0,10+ Year Old,1,0,0,0,0,50000,14000.0,322.0, Pune,2,663,0,2
1,1,Unfurnished,Family Only,2,East,Marble,1,11,1,1,0 to 1 Year Old,1,0,0,0,0,20000,8000.0,390.0, kothrud depo,2,1036,1,0
2,2,Unfurnished,Family Only,4,East,Vitrified,1,11,1,2,5 to 10 Year Old,1,0,0,0,0,30000,13000.0,840.0, Hadapsar,2,257,1,3
2,2,Unfurnished,All,3,West,Vitrified,1,11,1,2,5 to 10 Year Old,1,0,0,0,0,50000,20000.0,900.0, Aundh,2,43,1,3
1,1,Furnished,All,1,South,Vitrified,1,11,2,0,1 to 5 Year Old,1,0,0,0,0,25000,10000.0,650.0, Vadgaon Sheri,0,918,0,1
1,1,Unfurnished,All,1,No Direction,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,25000,11500.0,489.0, Hadapsar,2,257,1,2
1,1,Unfurnished,All,3,East,Vitrified,1,11,1,2,5 to 10 Year Old,1,0,0,0,0,40000,16000.0,450.0, Magarpatta,2,448,1,3
2,2,Semifurnished,"Family , Bachelors (Men Only)",4,East,Vitrified,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,40000,20000.0,1075.0, Tukaram Nagar,1,890,0,3
2,2,Furnished,All,4,North-East,Vitrified,1,12,1,1,10+ Year Old,0,1,0,0,0,100000,30000.0,1000.0, Koregaon Park,0,404,1,2
2,2,Semifurnished,Family Only,3,No Direction,Not provided,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,40000,15000.0,750.0, Sus ,1,855,0,3
2,2,Unfurnished,Family Only,6,No Direction,Vitrified,1,11,1,1,1 to 5 Year Old,0,0,0,0,0,25000,11000.0,114.0, Mamurdi,2,466,0,1
2,2,Unfurnished,Family Only,9,East,Not provided,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,15500.0,475.0, Ravet,2,702,1,0
1,1,Semifurnished,"Family , Bachelors (Men Only)",1,No Direction,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,15000.0,322.0, Pune,1,663,0,3
2,1,Unfurnished,All,0,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,9000.0,455.0, Sinhgad Road,2,835,0,3
2,2,Semifurnished,All,5,East,Vitrified,1,11,1,1,1 to 5 Year Old,0,0,0,0,0,25000,10500.0,818.0, Wagholi,1,963,1,1
1,1,Unfurnished,"Family , Bachelors (Women Only)",4,East,Marble,1,12,1,2,1 to 5 Year Old,1,0,0,0,0,25000,10500.0,550.0, Wagholi,2,963,1,1
1,1,Semifurnished,All,5,East,Vitrified,1,11,1,2,1 to 5 Year Old,0,0,0,0,0,30000,13000.0,550.0, Ravet,1,702,1,1
1,2,Unfurnished,Family Only,3,East,Vitrified,0,12,0,2,1 to 5 Year Old,1,0,0,0,0,20000,8000.0,400.0, vithai nagar,2,1098,1,1
3,3,Semifurnished,Family Only,0,East,Marble,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,150000,45000.0,718.0, Salunke Vihar,1,743,1,3
2,2,Semifurnished,All,4,East,Marble,1,11,1,2,0 to 1 Year Old,0,0,0,0,1,3,19500.0,790.0, Kharadi,1,378,1,0
2,2,Unfurnished,All,0,East,Ceramic,1,36,1,1,0 to 1 Year Old,1,0,0,0,0,3,30000.0,900.0, 36/3,2,0,1,0
3,3,Unfurnished,Family Only,4,North-East,Vitrified,1,22,1,0,5 to 10 Year Old,1,0,0,0,0,80000,25000.0,1200.0, NIBM,2,523,1,3
2,2,Furnished,All,2,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,18000.0,508.0, Pimple Saudagar,0,637,0,1
2,2,Semifurnished,All,5,East,Vitrified,1,3,1,2,1 to 5 Year Old,1,0,0,0,0,0,15000.0,710.0, Sus ,1,855,1,1
2,2,Unfurnished,All,6,No Direction,Not provided,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,65000,22000.0,399.0, Mohan Nagar,2,512,1,3
3,3,Unfurnished,All,2,North-West,Vitrified,1,11,0,2,0 to 1 Year Old,1,0,0,0,0,3,25000.0,836.0, Hinjewadi Phase 2,2,278,1,0
1,1,Unfurnished,All,2,South-East,Polished concrete,1,11,1,2,0 to 1 Year Old,1,0,0,0,0,2,16000.0,490.0, Kharadi,2,378,0,0
4,4,Semifurnished,Family Only,0,No Direction,Not provided,1,11,1,0,1 to 5 Year Old,0,0,0,0,0,150000,45000.0,578.0, Wakad,1,964,0,1
2,2,Semifurnished,Family Only,1,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,40000,20000.0,322.0, Pune,1,663,0,2
2,2,Semifurnished,All,2,South-East,Vitrified,1,11,1,2,1 to 5 Year Old,0,1,0,0,0,45000,16999.0,867.0, Hinjewadi,1,276,1,1
1,1,Unfurnished,All,2,No Direction,Not provided,1,0,0,0,10+ Year Old,0,0,0,0,0,20000,10000.0,500.0, Pune,2,663,0,2
1,1,Unfurnished,"Family , Bachelors (Men Only)",1,No Direction,Not provided,2,0,0,0,0 to 1 Year Old,1,0,0,0,0,15000,7000.0,450.0, Near Rajmudra Hall Subhash Nagar,2,557,0,0
1,1,Unfurnished,Family Only,0,No Direction,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,20000,5500.0,300.0, Pune,2,663,0,2
3,3,Unfurnished,Family Only,3,East,Vitrified,1,11,1,2,5 to 10 Year Old,1,0,0,0,0,80000,22000.0,455.0, Sinhgad Road,2,835,1,3
1,1,Unfurnished,"Family , Bachelors (Men Only)",2,West,Not provided,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,8501.0,322.0, Pune,2,663,0,0
1,1,Unfurnished,All,4,East,Not provided,1,0,3,0,1 to 5 Year Old,0,0,0,0,0,12000,6000.0,0.0, Ganga Nagar,2,230,0,1
1,1,Semifurnished,All,2,No Direction,Not provided,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,30000,10000.0,650.0, Lane 1,1,418,0,1
2,2,Furnished,All,5,East,Vitrified,1,11,1,1,5 to 10 Year Old,0,0,1,0,0,45000,15000.0,583.0, Magarpatta,0,448,1,3
1,1,Unfurnished,Family Only,0,North-West,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,20000,8000.0,322.0, Pune,2,663,0,2
1,2,Semifurnished,All,2,East,Ceramic,0,11,1,0,1 to 5 Year Old,1,0,0,0,0,25000,11000.0,500.0, Wadgaon Sheri,1,955,0,1
2,2,Semifurnished,All,7,East,Vitrified,1,12,1,1,5 to 10 Year Old,0,0,0,0,0,45000,17000.0,735.0, Tingre Nagar,1,885,1,3
1,1,Semifurnished,All,2,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,30000,13000.0,525.0, BUnfurnishedodi,1,60,0,3
2,1,Semifurnished,All,2,East,Not provided,1,0,3,0,1 to 5 Year Old,0,0,0,0,0,40000,20000.0,264.0, Nere,1,568,0,1
2,2,Unfurnished,All,3,North,Marble,1,11,1,2,5 to 10 Year Old,1,0,0,0,0,75000,23500.0,900.0, Sanewadi,2,750,1,3
1,1,Unfurnished,All,1,West,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,25000,12000.0,360.0, Hingne Khurd,2,273,0,3
3,2,Semifurnished,Family Only,5,No Direction,Not provided,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,30000,16500.0,1060.0, Wagholi,1,963,1,1
2,2,Unfurnished,All,1,West,Not provided,0,0,0,0,Under Construction,1,0,0,0,0,2,14000.0,1050.0, Undri,2,898,0,5
2,3,Unfurnished,All,4,North-West,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,60000,20000.0,583.0, Magarpatta,2,448,1,1
2,2,Unfurnished,All,4,South-East,Vitrified,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,30000,15000.0,1100.0, Baner Pashan Link Road,2,72,1,3
4,4,Semifurnished,Family Only,7,East,Vitrified,2,12,1,2,1 to 5 Year Old,0,1,0,1,0,100000,35000.0,933.0, Mohamadwadi,1,511,1,1
2,2,Unfurnished,All,6,East,Vitrified,1,11,1,2,0 to 1 Year Old,0,1,0,0,0,3,13500.0,860.0, Phursungi,2,632,1,0
2,1,Unfurnished,Family Only,2,East,Not provided,1,11,1,0,10+ Year Old,1,0,0,0,0,30000,13000.0,800.0, Vadgaon Budruk,2,916,1,2
1,1,Unfurnished,All,0,West,Granite,2,11,1,0,10+ Year Old,1,0,0,0,0,20000,10000.0,322.0, Pune,2,663,0,2
2,2,Semifurnished,All,2,West,Granite,1,11,1,2,0 to 1 Year Old,1,0,0,0,0,60000,22000.0,800.0, Kharadi,1,378,1,0
1,1,Unfurnished,All,4,East,Vitrified,1,11,1,2,0 to 1 Year Old,0,0,0,0,0,30000,7500.0,410.0, Hadapsar,2,257,1,0
2,2,Semifurnished,Family Only,5,West,Marble,1,12,1,2,5 to 10 Year Old,0,0,0,0,0,90000,30000.0,850.0, Wanwadi,1,973,1,3
1,1,Unfurnished,All,1,East,Vitrified,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,30000,12000.0,473.0, Sangamvadi,2,752,0,1
1,1,Semifurnished,All,3,No Direction,Granite,2,0,0,0,1 to 5 Year Old,1,0,0,0,0,20000,9000.0,1400.0, pimplegurav,1,1072,0,1
1,1,Unfurnished,Family Only,1,West,Not provided,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,15000.0,500.0, Kharadi,2,378,0,1
2,2,Unfurnished,All,6,East,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,50000,18000.0,578.0, Wakad,2,964,1,1
4,3,Semifurnished,All,1,North-East,Vitrified,1,11,1,2,1 to 5 Year Old,0,1,0,0,0,4,25000.0,1450.0, Hadapsar,1,257,1,1
1,1,Unfurnished,All,7,East,Vitrified,1,11,1,2,Under Construction,0,1,0,0,0,4000,13000.0,450.0, Bavdhan,2,77,1,5
1,1,Unfurnished,All,1,North-East,Vitrified,0,0,0,2,1 to 5 Year Old,0,1,0,0,0,60000,13000.0,540.0, Magarpatta,2,448,1,1
2,2,Semifurnished,All,5,East,Not provided,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,50000,20000.0,800.0, Shankar Kalat Nagar,1,791,1,1
2,2,Unfurnished,Family Only,6,East,Vitrified,1,0,0,1,1 to 5 Year Old,0,0,0,0,0,50000,16000.0,800.0, Thergaon,2,880,1,1
1,1,Unfurnished,All,1,East,Ceramic,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,7500.0,588.0, Bekrai Nagar,2,82,0,3
3,3,Furnished,Family Only,2,East,Marble,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,150000,40000.0,1400.0, Erandwane,0,209,1,1
2,2,Unfurnished,Family Only,2,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,60000,24000.0,67.68, Thite Nagar,2,881,0,3
2,2,Furnished,All,1,East,Ceramic,1,24,2,0,5 to 10 Year Old,1,0,0,0,0,0,22000.0,850.0, Siddartha Nagar,0,827,1,3
1,2,Unfurnished,All,3,East,Marble,1,11,1,1,0 to 1 Year Old,0,1,0,0,0,30000,12000.0,520.0, Ravet,2,702,1,0
2,1,Unfurnished,All,2,South-West,Ceramic,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,30000,12000.0,825.0, Sasane Nagar,2,763,1,3
2,2,Semifurnished,Family Only,2,North-East,Not provided,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,50000,20000.0,900.0, Baner,1,71,1,1
2,2,Unfurnished,Family Only,4,West,Vitrified,1,11,1,1,5 to 10 Year Old,0,1,0,0,0,20000,12500.0,800.0, Talawade,2,869,1,3
1,1,Furnished,Family Only,2,South-West,Vitrified,1,12,3,0,10+ Year Old,1,0,0,0,0,50000,15000.0,475.0, Bharati Vidyapeeth,0,89,0,2
2,2,Semifurnished,Family Only,3,East,Vitrified,1,0,1,2,5 to 10 Year Old,1,0,0,0,0,40000,18000.0,608.0, Balewadi,1,67,1,3
1,1,Furnished,All,1,East,Mosaic,2,12,0,0,5 to 10 Year Old,1,0,0,0,0,15000,5000.0,325.0, Talajai Pathar,0,868,0,3
2,1,Unfurnished,All,2,No Direction,Mosaic,0,12,0,0,10+ Year Old,1,0,0,0,0,30000,16000.0,700.0, Gokhale Nagar,2,243,1,2
2,2,Semifurnished,All,5,No Direction,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,60000,17000.0,518.0, New Sanghvi,1,572,1,2
1,1,Furnished,All,4,No Direction,Not provided,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,50000,16500.0,505.0, Mahalunge,0,455,0,1
2,2,Furnished,All,5,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,60000,28000.0,583.0, Magarpatta,0,448,0,3
1,1,Furnished,All,2,No Direction,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,3,16000.0,489.0, Hadapsar,0,257,1,2
1,1,Furnished,All,2,West,Vitrified,0,0,1,0,5 to 10 Year Old,0,0,0,0,0,50000,15000.0,500.0, Erandwane,0,209,1,3
2,2,Furnished,All,8,No Direction,Not provided,2,0,0,0,5 to 10 Year Old,1,0,0,0,0,60000,20000.0,537.0, Hinjewadi,0,276,0,3
1,1,Unfurnished,All,0,North,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,10000,9100.0,750.0, Pune,2,663,0,3
2,2,Semifurnished,Family Only,1,East,Vitrified,1,11,1,0,1 to 5 Year Old,0,0,0,0,0,50000,16999.0,810.0, Baner,1,71,1,1
3,3,Unfurnished,"Family , Bachelors (Women Only)",1,East,Wood,1,11,1,2,1 to 5 Year Old,0,0,0,0,0,3,35000.0,1250.0, Kalyani Nagar,2,332,1,1
2,2,Unfurnished,Family Only,1,No Direction,Not provided,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,30000,12000.0,800.0, Pune,2,663,0,1
3,3,Semifurnished,Family Only,2,East,Ceramic,1,0,1,2,1 to 5 Year Old,0,0,0,0,1,75000,24000.0,1100.0, Baner,1,71,1,1
1,1,Semifurnished,Bachelors (Men Only),0,East,Ceramic,1,11,1,0,10+ Year Old,1,0,0,0,0,3,15000.0,624.0, Aundh,1,43,1,2
1,1,Semifurnished,All,3,East,Vitrified,1,11,2,1,10+ Year Old,0,0,0,0,0,50,14000.0,260.0, Pune-Satara Road,1,671,1,2
1,1,Unfurnished,All,0,East,Marble,1,0,0,0,0 to 1 Year Old,0,0,0,0,0,10000,6000.0,550.0, Pune,2,663,1,0
3,3,Unfurnished,All,6,East,Vitrified,1,11,1,2,1 to 5 Year Old,0,0,0,1,0,50000,21000.0,1250.0, Wakad,2,964,1,1
1,1,Furnished,All,3,North,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,15000,12000.0,654.0, Kharadi,0,378,0,3
2,2,Semifurnished,All,2,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,45000,16000.0,1030.0, Baner,1,71,0,1
3,2,Semifurnished,All,5,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,40000,21000.0,1250.0, Dhanori,1,182,0,1
1,1,Unfurnished,Family Only,1,West,Not provided,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,15000,8500.0,322.0, Pune,2,663,0,0
2,2,Semifurnished,Family Only,3,West,Vitrified,1,24,2,1,10+ Year Old,1,0,0,0,0,100000,28000.0,900.0, Kothrud,1,407,0,2
1,1,Furnished,Family Only,7,No Direction,Not provided,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,25000,14000.0,453.0, Dighi,0,195,1,1
1,1,Semifurnished,Family Only,4,No Direction,Not provided,1,11,2,1,5 to 10 Year Old,1,0,0,0,0,50000,16000.0,450.0, Kharadi,1,378,1,3
1,1,Unfurnished,Family Only,1,East,Ceramic,1,0,0,2,1 to 5 Year Old,1,0,0,0,0,30000,12000.0,420.0, Magarpatta,2,448,1,1
1,1,Semifurnished,Family Only,1,No Direction,Not provided,1,11,1,0,10+ Year Old,1,0,0,0,0,35000,13500.0,518.0, Lullanagar,1,438,0,2
2,1,Semifurnished,Family Only,2,East,Mosaic,0,36,1,1,10+ Year Old,1,0,0,0,0,100000,25000.0,0.0, Perugate,1,623,1,2
3,3,Furnished,All,6,East,Ceramic,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,3,33000.0,1366.0, Hinjewadi,0,276,1,1
2,2,Unfurnished,Family Only,4,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,4,17000.0,421.0, Vadgaon Budruk,2,916,0,1
1,1,Unfurnished,"Family , Bachelors (Women Only)",0,West,Ceramic,1,11,1,0,0 to 1 Year Old,1,0,0,0,0,20000,10000.0,450.0, Azadnagar Kothrud Pune,2,52,0,0
1,1,Semifurnished,Family Only,1,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,20000,15000.0,525.0, Panchawati,1,596,0,2
2,2,Unfurnished,Bachelors (Men/Women),0,West,Vitrified,1,6,1,0,1 to 5 Year Old,1,0,0,0,0,15000,12000.0,1250.0, Manjari Budruk,2,477,0,1
